City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Kelo,TD,9.3086,15.8066,88.66,15,1,5.17,clear sky
349,Aksay,RU,47.26,39.87,30.25,47,96,7.0,overcast clouds
350,Porto-Vecchio,FR,41.591,9.2795,51.46,66,75,17.27,broken clouds
351,Saint-Joseph,RE,-21.3667,55.6167,75.58,87,54,13.09,light rain
352,La Mitra,PA,8.8422,-79.7867,92.28,53,30,10.78,scattered clouds
353,Talnakh,RU,69.4865,88.3972,-24.09,97,49,7.36,scattered clouds
354,Jalu,LY,29.0331,21.5482,56.71,44,13,2.91,few clouds
355,Chhuikhadan,IN,21.5333,80.9833,70.77,20,0,4.72,clear sky
356,Kaeo,NZ,-35.1,173.7833,70.32,90,96,4.79,overcast clouds
357,Muros,ES,42.7762,-9.0603,52.09,83,100,14.88,overcast clouds
358,Dingle,PH,10.9995,122.6711,75.85,90,41,5.23,scattered clouds
359,Hachinohe,JP,40.5,141.5,33.06,78,100,3.29,overcast clouds
360,Fondi,IT,41.3541,13.4313,49.82,64,100,8.05,overcast clouds
361,Diego De Almagro,CL,-26.3667,-70.05,79.54,23,0,11.68,clear sky
362,Lorengau,PG,-2.0226,147.2712,82.04,76,100,6.15,overcast clouds
363,Novopokrovka,UA,49.8425,36.5477,22.73,91,100,5.12,overcast clouds
364,Miramar,US,25.9873,-80.2323,87.82,72,75,32.21,heavy intensity rain
365,Camacha,PT,33.0833,-16.3333,60.22,82,75,16.11,broken clouds
366,Northam,GB,51.0333,-4.2167,47.25,89,100,30.04,moderate rain
367,Novosheshminsk,RU,55.0651,51.2338,-3.39,100,96,1.48,overcast clouds
368,Alpena,US,45.0617,-83.4327,21.18,63,100,21.85,overcast clouds
369,Tevaitoa,PF,-16.7833,-151.5,81.77,71,58,12.59,broken clouds
370,Ternate,ID,0.8,127.4,80.78,80,99,4.72,overcast clouds
371,Buzmeyin,TM,38.0507,58.2056,53.33,100,100,9.22,overcast clouds
372,Redlands,US,34.0556,-117.1825,77.25,15,0,1.99,clear sky
373,Bako,ET,5.7833,36.5667,73.13,41,89,2.51,overcast clouds
374,Ducheng,CN,23.2373,111.5317,69.82,80,15,3.13,few clouds
375,Tabas,IR,33.5959,56.9244,74.98,31,100,3.22,overcast clouds
376,Havoysund,NO,70.9963,24.6622,37.56,98,100,8.28,overcast clouds
377,Zeya,RU,53.75,127.2667,2.55,96,29,2.95,scattered clouds
378,Maracai,BR,-22.6106,-50.6672,74.17,90,99,2.64,overcast clouds
379,Balkhash,KZ,46.844,74.9804,36.79,97,100,10.02,overcast clouds
380,Kuching,MY,1.55,110.3333,75.42,94,20,1.14,few clouds
381,Khandagayty,RU,50.7333,92.05,11.28,86,100,5.08,overcast clouds
382,Edendale,ZA,-29.6528,30.3147,65.12,90,51,3.49,broken clouds
383,Wagar,SD,16.1525,36.2032,74.86,54,100,15.57,overcast clouds
384,Terrace,CA,54.5163,-128.6035,40.91,87,100,2.3,overcast clouds
385,Thunder Bay,CA,48.4001,-89.3168,18.28,44,20,13.8,few clouds
386,Valdivia,CL,-39.8142,-73.2459,71.69,39,4,2.93,clear sky
387,Panguna,PG,-6.3164,155.4848,70.66,80,21,1.36,few clouds
388,Lipin Bor,RU,60.2622,37.9763,29.86,92,99,6.8,overcast clouds
389,Mount Gambier,AU,-37.8333,140.7667,49.91,93,0,6.91,clear sky
390,Micheweni,TZ,-4.9667,39.8333,79.09,79,97,8.81,overcast clouds
391,Bollnas,SE,61.3482,16.3946,29.95,81,96,3.74,overcast clouds
392,Marienburg,PL,54.0359,19.0266,34.57,49,2,4.43,clear sky
393,Ashington,GB,50.9331,-0.3909,49.62,83,74,1.99,broken clouds
394,Rypefjord,NO,70.6333,23.6667,39.67,81,100,3.44,overcast clouds
395,Sarangani,PH,5.4033,125.4636,82.72,76,75,15.1,broken clouds
396,Starkville,US,33.4504,-88.8184,39.07,35,0,10.36,clear sky
397,Ingersoll,CA,43.0334,-80.883,21.34,84,100,22.73,overcast clouds
398,Portobelo,PA,9.55,-79.65,82.11,74,22,8.93,few clouds
399,Kruisfontein,ZA,-34.0033,24.7314,82.89,43,64,10.56,broken clouds
400,Chino Valley,US,34.7575,-112.4538,64.74,20,0,3.0,clear sky
401,Waipawa,NZ,-41.4122,175.5153,58.3,65,62,12.06,broken clouds
402,Mercedes,AR,-34.6515,-59.4307,77.86,35,0,4.7,clear sky
403,Zhuhai,CN,22.2769,113.5678,72.86,78,40,3.44,scattered clouds
404,Concepcion Del Oro,MX,24.6333,-101.4167,57.11,41,52,12.21,broken clouds
405,Garowe,SO,8.4054,48.4845,70.97,70,87,13.47,overcast clouds
406,Alofi,NU,-19.0595,-169.9187,82.29,83,75,6.91,broken clouds
407,Borova,UA,50.1763,30.1043,32.34,70,100,4.54,overcast clouds
408,Villarrica,PY,-25.75,-56.4333,81.72,50,51,6.89,broken clouds
409,Kumbo,CM,6.2,10.6667,67.77,51,76,5.41,broken clouds
410,Talcahuano,CL,-36.7167,-73.1167,62.28,72,20,10.36,few clouds
411,Nantucket,US,41.2835,-70.0995,44.71,94,100,23.02,overcast clouds
412,Nanortalik,GL,60.1432,-45.2371,14.7,72,100,43.2,overcast clouds
413,Carberry,CA,49.8689,-99.3602,21.43,87,100,13.29,overcast clouds
414,San Quintin,MX,30.4833,-115.95,67.01,29,88,11.59,overcast clouds
415,Wentzville,US,38.8114,-90.8529,32.67,33,0,7.0,snow
416,Nova Olinda Do Norte,BR,-3.8881,-59.0942,84.34,75,41,3.22,moderate rain
417,Tongliao,CN,43.6125,122.2653,26.76,73,99,8.16,overcast clouds
418,Demyansk,RU,57.643,32.466,31.6,89,100,2.82,overcast clouds
419,Carmen,MX,18.6333,-91.8333,75.0,89,88,27.76,overcast clouds
420,Mehriz,IR,31.5917,54.4318,63.1,30,90,5.14,overcast clouds
421,Ust-Nera,RU,64.5667,143.2,-9.4,96,100,3.62,overcast clouds
422,Airai,TL,-8.9266,125.4092,60.15,88,91,1.77,overcast clouds
423,Manoel Urbano,BR,-8.8389,-69.2597,79.61,96,99,2.66,light rain
424,Japura,ID,-0.3167,102.35,73.36,99,68,1.72,broken clouds
425,Phan Thiet,VN,10.9333,108.1,75.67,86,100,7.2,overcast clouds
426,San Giorgio A Cremano,IT,40.8307,14.3376,50.43,56,0,8.05,clear sky
427,Lovozero,RU,68.005,35.0117,17.13,96,77,7.25,broken clouds
428,Xinan,CN,26.72,119.8556,59.25,94,36,4.0,scattered clouds
429,Acolla,PE,-11.7319,-75.5463,55.72,69,100,5.68,overcast clouds
430,Byron Bay,AU,-28.65,153.6167,64.29,77,76,7.47,broken clouds
431,Egvekinot,RU,66.3167,-179.1667,12.87,61,0,9.22,clear sky
432,Angoche,MZ,-16.2325,39.9086,76.3,92,100,2.73,moderate rain
433,Dunedin,NZ,-45.8742,170.5036,57.94,65,3,1.9,clear sky
434,Coihaique,CL,-45.5752,-72.0662,70.41,43,20,5.75,few clouds
435,Qabaqcol,AZ,41.72,46.2647,37.44,66,41,2.44,scattered clouds
436,Grindavik,IS,63.8424,-22.4338,35.55,100,75,17.27,broken clouds
437,Karratha,AU,-20.7377,116.8463,85.91,53,6,6.67,clear sky
438,Ewa Beach,US,21.3156,-158.0072,80.55,58,40,17.27,scattered clouds
439,Smithers,CA,54.7804,-127.1743,41.32,52,75,4.61,broken clouds
440,Cairns,AU,-16.9167,145.7667,79.07,91,97,10.36,overcast clouds
441,Lecce,IT,40.2167,18.1667,35.49,75,0,5.75,clear sky
442,Saint-Francois,FR,46.4154,3.9054,47.64,71,0,11.5,light rain
443,Calamar,CO,10.2511,-74.9146,87.69,57,100,10.78,overcast clouds
444,Ushtobe,KZ,45.2514,77.9838,45.9,72,98,5.95,overcast clouds
445,Bay Roberts,CA,47.5999,-53.2648,35.06,83,100,8.99,overcast clouds
446,Bonavista,CA,48.6499,-53.1147,30.78,90,99,26.04,overcast clouds
447,Wuan,CN,31.6836,112.0044,63.18,77,92,0.63,overcast clouds
448,San Jeronimo,PE,-11.9472,-75.2829,58.93,67,100,5.21,overcast clouds
449,Siuna,NI,13.7332,-84.7773,95.14,23,10,4.74,clear sky
450,Vilhena,BR,-12.7406,-60.1458,70.02,100,75,13.8,light rain
451,Lasa,IT,46.6166,10.7002,36.48,98,80,3.11,broken clouds
452,Port-Gentil,GA,-0.7193,8.7815,80.56,83,20,4.61,few clouds
453,Kisangani,CD,0.5167,25.2,70.36,99,100,3.69,moderate rain
454,El Cerrito,CO,3.6855,-76.3137,80.28,50,75,11.5,broken clouds
455,Kismayo,SO,-0.3582,42.5454,78.28,81,15,14.56,few clouds
456,Visby,SE,57.6409,18.296,32.22,69,11,5.75,few clouds
457,Ilulissat,GL,69.2167,-51.1,6.82,66,75,4.61,broken clouds
458,Kaz,RU,52.9113,87.3105,7.92,95,100,1.74,overcast clouds
459,San Andres,CO,12.5847,-81.7006,84.22,70,40,6.91,scattered clouds
460,Ughelli,NG,5.4899,6.0074,79.75,87,99,5.41,light rain
461,Arman,RU,59.7,150.1667,10.24,79,100,8.72,overcast clouds
462,Aklavik,CA,68.2191,-135.0107,-5.8,65,40,17.27,scattered clouds
463,Hambantota,LK,6.1241,81.1185,77.56,84,100,5.14,overcast clouds
464,Saint-Pierre,RE,-21.3393,55.4781,76.91,91,75,19.57,broken clouds
465,Coquimbo,CL,-29.9533,-71.3436,64.13,72,100,9.22,overcast clouds
466,Abha,SA,18.2164,42.5053,58.82,88,0,5.75,clear sky
467,Sunrise Manor,US,36.2111,-115.0731,69.24,9,0,5.01,clear sky
468,Aliwal North,ZA,-30.6937,26.7114,64.99,80,79,3.33,light rain
469,Calvia,ES,39.5657,2.5062,54.91,74,1,7.29,clear sky
470,Kedgwick,CA,47.6446,-67.3434,29.23,98,100,7.9,snow
471,Ferme-Neuve,CA,46.7001,-75.4493,21.0,81,100,11.43,light snow
472,Saint-Denis,FR,48.9167,2.3333,48.15,86,100,13.8,light intensity drizzle
473,Mao,ES,39.8885,4.2658,55.96,94,75,8.05,broken clouds
474,Mpika,ZM,-11.8343,31.4529,61.43,99,100,5.79,overcast clouds
475,Berlevag,NO,70.8578,29.0864,29.14,82,90,5.19,overcast clouds
476,Naryan-Mar,RU,67.6713,53.087,20.59,94,95,12.12,light snow
477,Arvi,IN,20.9833,78.2333,77.54,18,0,7.4,clear sky
478,Yakeshi,CN,49.2833,120.7333,2.26,100,98,2.51,light snow
479,Kondinskoye,RU,59.6481,67.41,-8.23,100,76,7.05,broken clouds
480,Kirakira,SB,-10.4544,161.9205,79.93,81,98,2.04,overcast clouds
481,Virginia Beach,US,36.8529,-75.978,35.65,82,100,26.46,overcast clouds
482,Waddan,LY,29.1614,16.139,58.89,27,62,8.1,broken clouds
483,Tessalit,ML,20.1986,1.0114,75.85,10,0,10.0,clear sky
484,Hualmay,PE,-11.0964,-77.6139,76.14,74,52,9.73,broken clouds
485,Nuevitas,CU,21.5453,-77.2644,82.87,63,35,7.99,scattered clouds
486,Jiwani,PK,25.05,61.7417,76.77,70,8,7.27,clear sky
487,Maragogi,BR,-9.0122,-35.2225,80.47,76,87,9.69,overcast clouds
488,Palatka,US,29.6486,-81.6376,62.06,49,11,13.65,few clouds
489,Rundu,NA,-17.9333,19.7667,69.01,85,99,4.68,overcast clouds
490,Kaniama,CD,-7.5667,24.1833,66.06,97,100,2.82,light rain
491,Mendi,PG,-6.1761,143.6513,52.7,96,74,4.56,broken clouds
492,Skibbereen,IE,51.55,-9.2667,47.1,91,73,30.85,broken clouds
493,Kolondieba,ML,11.0882,-6.8926,86.49,15,100,4.43,overcast clouds
494,Daru,PG,-9.0763,143.2092,79.93,84,100,5.53,overcast clouds
495,Turayf,SA,31.6725,38.6637,41.25,87,0,9.22,clear sky
496,Navoloki,RU,57.4657,41.9634,23.86,98,100,2.19,overcast clouds
497,Dalvik,IS,65.9702,-18.5286,35.53,73,77,12.3,broken clouds
498,Mozarlandia,BR,-14.7447,-50.5706,79.93,85,78,4.59,light rain
499,Weligama,LK,5.9667,80.4167,76.75,86,100,1.95,overcast clouds
500,Itarema,BR,-2.9248,-39.9167,77.81,81,69,4.65,broken clouds
501,Lazaro Cardenas,MX,17.9583,-102.2,81.45,53,4,10.76,clear sky
502,Kaduqli,SD,11.0167,29.7167,83.46,13,100,14.56,overcast clouds
503,Roma,US,43.2128,-75.4557,23.38,69,100,24.16,haze
504,Saint-Leu,RE,-21.15,55.2833,76.32,81,17,6.73,light rain
505,Bonthe,SL,7.5264,-12.505,77.81,86,97,9.22,overcast clouds
506,Tocopilla,CL,-22.092,-70.1979,71.02,76,19,6.33,few clouds
507,Brae,GB,60.3964,-1.353,45.21,86,96,22.17,overcast clouds
508,Arcata,US,40.8665,-124.0828,68.74,42,100,5.99,overcast clouds
509,Skovorodino,RU,53.9833,123.9167,-1.8,98,98,1.99,overcast clouds
510,Boyolangu,ID,-8.1181,111.8935,75.18,93,100,3.06,light rain
511,Sur,OM,22.5667,59.5289,78.69,46,6,9.82,clear sky
512,Bambanglipuro,ID,-7.95,110.2833,76.55,92,99,5.32,overcast clouds
513,Homer,US,59.6425,-151.5483,41.77,87,0,3.0,clear sky
514,Mogadishu,SO,2.0371,45.3438,78.31,77,14,19.62,few clouds
515,Coyaima,CO,3.7994,-75.1947,78.33,77,100,4.52,light rain
516,Bobon,PH,12.5246,124.5636,75.61,94,100,7.02,overcast clouds
517,Katherine,AU,-14.4667,132.2667,75.52,94,80,4.61,broken clouds
518,Port Arthur,CN,38.8,121.2667,43.02,96,100,5.39,light rain
519,Berezovyy,RU,51.6667,135.7,5.79,98,91,2.77,overcast clouds
520,Houma,US,29.5958,-90.7195,55.0,36,0,18.41,clear sky
521,Arinos,BR,-15.9169,-46.1056,81.97,56,87,2.06,overcast clouds
522,Kundiawa,PG,-6.0167,144.9667,61.09,96,87,3.36,overcast clouds
523,Saurimo,AO,-9.6608,20.3916,64.2,95,100,3.47,overcast clouds
524,Jiayuguan,CN,39.8167,98.3,41.7,33,12,7.25,few clouds
525,Mandan,US,46.8267,-100.8896,52.81,43,0,21.85,clear sky
526,Fenelon Falls,CA,44.5334,-78.7496,21.09,72,80,18.3,broken clouds
527,Eydhafushi,MV,5.1033,73.0708,81.93,75,13,8.34,few clouds
528,Aguas Vermelhas,BR,-15.7472,-41.46,75.33,59,97,2.21,overcast clouds
529,Batemans Bay,AU,-35.7167,150.1833,63.1,85,11,3.44,few clouds
530,Haines Junction,CA,60.7522,-137.5108,22.95,63,100,8.05,overcast clouds
531,Ropczyce,PL,50.0523,21.6089,34.83,56,22,2.21,few clouds
532,Bubaque,GW,11.2833,-15.8333,75.97,76,25,16.37,scattered clouds
533,Fort Frances,CA,48.5999,-93.4003,15.06,46,100,6.91,overcast clouds
534,Deder,ET,9.3167,41.45,60.06,58,85,0.29,overcast clouds
535,San Pedro,PH,14.35,121.0167,76.32,94,100,2.37,heavy intensity rain
536,Tura,IN,25.5198,90.2201,68.34,27,67,1.74,broken clouds
537,Stolin,BY,51.8912,26.846,31.86,86,99,7.38,overcast clouds
538,Buluang,PH,13.3068,123.3425,74.97,95,100,2.91,overcast clouds
539,Werota,ET,11.9167,37.7,64.74,63,100,6.44,overcast clouds
540,Kysyl-Syr,RU,63.8986,122.7617,-22.95,100,99,3.04,overcast clouds
541,San Patricio,US,28.017,-97.5169,58.17,25,0,8.03,clear sky
542,Grand Baie,MU,-20.0182,57.5802,79.45,86,71,3.0,broken clouds
543,Huaibei,CN,33.9744,116.7917,54.0,97,11,2.55,few clouds
544,Oranjemund,NA,-28.55,16.4333,66.63,88,73,6.64,broken clouds
545,Kokopo,PG,-4.352,152.2633,77.74,78,29,3.27,scattered clouds
546,Chicama,PE,-7.8447,-79.1469,72.14,54,90,10.27,overcast clouds
547,Helena,US,46.5927,-112.0361,57.25,26,0,14.97,clear sky
548,Nyimba,ZM,-14.5566,30.8149,68.02,93,100,2.68,light rain
549,Pozo Colorado,PY,-23.4923,-58.7972,86.94,29,34,6.46,scattered clouds
550,Ayan,RU,56.45,138.1667,9.45,82,100,5.06,overcast clouds
551,Port Hawkesbury,CA,45.6169,-61.3485,53.78,100,100,17.27,heavy intensity rain
552,Ostrovnoy,RU,68.0531,39.5131,29.91,81,100,16.89,overcast clouds
553,Valparaiso,CL,-33.0393,-71.6273,69.44,65,0,12.66,clear sky
554,Maham,IN,28.9833,76.3,67.39,23,1,4.18,clear sky
555,Mitu,CO,1.1983,-70.1733,73.9,98,100,1.48,moderate rain
556,Tongren,CN,27.7172,109.1853,64.15,95,34,1.7,scattered clouds
557,Ornes,NO,66.8689,13.7078,37.04,49,11,9.82,few clouds
558,Yurimaguas,PE,-5.9,-76.0833,75.36,100,100,4.61,overcast clouds
559,Xuddur,SO,4.1213,43.8894,79.95,29,65,11.92,broken clouds
560,Korla,CN,41.7597,86.1469,50.88,37,94,12.62,overcast clouds
561,Iwanai,JP,42.9744,140.5089,28.33,89,100,4.09,overcast clouds
562,Vilyuysk,RU,63.7553,121.6247,-26.93,100,100,2.82,overcast clouds
563,Port-Cartier,CA,50.0334,-66.8654,23.76,96,100,11.34,snow
564,Pleshanovo,RU,52.8333,53.4833,-7.4,100,44,2.73,scattered clouds
565,Namatanai,PG,-3.6667,152.4333,79.61,75,73,5.77,broken clouds
566,Olga,RU,43.7444,135.2892,31.62,91,100,1.77,overcast clouds
567,Qui Nhon,VN,13.7667,109.2333,70.09,86,39,6.58,scattered clouds
568,Tanout,NE,14.9709,8.8879,75.7,19,20,11.34,few clouds
569,Balabac,PH,7.9868,117.0645,79.81,79,10,4.92,clear sky
570,Talakan,RU,50.3167,130.3667,11.77,95,100,1.95,overcast clouds
571,Remanso,BR,-9.6179,-42.0831,82.6,53,86,1.59,overcast clouds
572,Port Augusta,AU,-32.5,137.7667,68.54,27,100,1.99,overcast clouds
573,Yaounde,CM,3.8667,11.5167,71.13,100,75,3.44,thunderstorm
574,Pedernales,DO,18.0384,-71.744,83.05,63,51,9.4,broken clouds
575,Lampazos De Naranjo,MX,27.0167,-100.5167,59.29,17,3,7.31,clear sky
576,Kyra,RU,49.5776,111.9753,13.78,79,87,1.23,overcast clouds
577,Sao Bernardo,BR,-3.3614,-42.4178,75.81,92,99,2.59,overcast clouds
578,Colesberg,ZA,-30.72,25.0972,68.63,66,39,6.4,scattered clouds
579,High Prairie,CA,55.4334,-116.4858,24.12,81,98,6.22,overcast clouds
580,Saint-Paul,RE,-21.0096,55.2707,77.36,82,17,2.48,light rain
581,Wanning,CN,18.8003,110.3967,68.97,93,13,3.91,few clouds
582,Morgan City,US,29.6994,-91.2068,55.0,32,0,12.66,clear sky
583,Turukhansk,RU,65.8167,87.9833,-22.27,100,83,6.17,broken clouds
584,Barinas,VE,8.6226,-70.2075,90.63,44,88,6.98,overcast clouds
585,Aykhal,RU,66.0,111.5,-22.77,100,91,1.32,overcast clouds
586,Nikel,RU,69.4128,30.222,32.18,100,99,2.55,overcast clouds
587,Gloversville,US,43.0528,-74.3438,23.18,82,100,13.0,light snow
588,Shache,CN,38.4167,77.2406,57.7,21,14,1.32,few clouds
589,Nishihara,JP,26.1842,127.7558,65.86,77,20,6.91,few clouds
590,Sidi Ali,DZ,36.0998,0.4206,52.12,71,100,6.98,overcast clouds
591,Fremont,US,37.5483,-121.9886,77.63,43,0,7.0,clear sky
592,Pujili,EC,-0.95,-78.6833,56.28,58,100,13.8,overcast clouds
593,Alamosa,US,37.4695,-105.87,40.98,28,0,8.05,clear sky
594,General Roca,AR,-39.0333,-67.5833,84.61,24,0,14.34,clear sky
595,Mandalgovi,MN,45.7625,106.2708,27.95,36,100,16.42,overcast clouds
596,Pokhara,NP,28.2333,83.9833,64.08,31,0,6.76,clear sky
597,Lago Da Pedra,BR,-4.3333,-45.1667,75.31,94,100,2.91,overcast clouds
598,Oum Hadjer,TD,13.2954,19.6966,83.34,14,2,13.76,clear sky
599,Santa Maria,BR,-29.6842,-53.8069,76.3,50,40,10.36,scattered clouds
600,Bodden Town,KY,19.2833,-81.25,86.0,66,20,4.61,few clouds
601,Jibuti,DJ,11.5,42.5,70.48,75,37,16.17,scattered clouds
602,Muana,BR,-1.5283,-49.2167,78.4,85,95,2.55,overcast clouds
603,Vazhiny,RU,60.9644,34.0222,27.72,98,100,6.11,light snow
604,Santa Cruz De La Palma,ES,28.6835,-17.7642,66.34,68,75,12.66,broken clouds
605,Kontagora,NG,10.3999,5.4695,88.05,18,93,3.96,overcast clouds
606,Weymouth,US,42.2209,-70.9398,37.4,90,100,21.85,light snow
607,Lethem,GY,3.3803,-59.7968,88.79,49,93,10.33,overcast clouds
608,Orlik,RU,52.5178,99.825,-2.24,100,100,1.19,overcast clouds
609,Nobres,BR,-14.7203,-56.3275,80.96,82,88,2.26,overcast clouds
610,Mangan,IN,27.5167,88.5333,61.77,37,0,7.61,clear sky
611,Alihe,CN,50.5667,123.7167,13.42,99,100,1.9,overcast clouds
612,Tikrit,IQ,34.6071,43.6782,52.23,39,6,5.82,clear sky
613,Tagab,AF,34.855,69.6492,60.1,48,49,4.65,scattered clouds
614,Kampot,KH,10.6167,104.1833,77.05,81,100,1.23,overcast clouds
615,Gizo,SB,-8.103,156.8419,82.58,70,74,6.71,broken clouds
616,Tabriz,IR,38.08,46.2919,36.86,44,40,2.3,scattered clouds
617,Stepnyak,KZ,52.8339,70.7803,3.7,99,100,12.39,overcast clouds
618,Buchanan,LR,5.8808,-10.0467,80.74,83,100,8.59,overcast clouds
619,Boende,CD,-0.2167,20.8667,69.6,96,100,1.72,overcast clouds
620,Uray,RU,60.1247,64.7758,4.06,92,100,9.84,overcast clouds
621,Midlothian,US,32.4824,-96.9945,58.42,20,0,3.44,clear sky
622,Havre-Saint-Pierre,CA,50.2334,-63.5986,24.8,93,100,25.32,overcast clouds
623,Ekhabi,RU,53.5102,142.9671,12.92,97,100,4.14,overcast clouds
624,Suluq,LY,31.6682,20.2521,51.62,69,100,7.05,overcast clouds
625,Lysva,RU,58.1086,57.8053,2.28,98,100,2.44,overcast clouds
626,Matara,LK,5.9485,80.5353,76.48,87,100,1.86,overcast clouds
627,Magistralnyy,RU,56.1725,107.4458,-10.98,99,83,3.33,broken clouds
628,Consuegra,ES,39.4625,-3.608,49.01,69,100,11.01,overcast clouds
629,Bandarbeyla,SO,9.4942,50.8122,76.66,75,40,11.36,scattered clouds
630,Cap Malheureux,MU,-19.9842,57.6142,79.47,86,66,3.0,broken clouds
631,Zlobin,HR,45.2924,14.6541,33.1,33,0,6.91,clear sky
632,Peterhead,GB,57.5058,-1.7981,43.66,83,96,18.07,overcast clouds
633,Sumbe,AO,-11.2061,13.8437,79.63,83,100,3.31,overcast clouds
634,Baft,IR,29.234,56.6057,55.18,43,6,0.74,clear sky
635,Najran,SA,17.4924,44.1277,68.65,14,5,5.12,clear sky
636,Holeby,DK,54.7115,11.4642,39.06,66,0,14.94,clear sky
637,Burnie,AU,-41.0667,145.9167,59.92,89,42,8.43,scattered clouds
638,Udachnyy,RU,66.4167,112.4,-29.58,100,98,1.16,overcast clouds
639,Lagoa Do Itaenga,BR,-7.9361,-35.2903,82.22,68,100,10.02,overcast clouds
640,Ozinki,RU,51.1786,49.6769,-5.89,100,86,5.84,overcast clouds
641,Karnobat,BG,42.65,26.9833,26.78,64,75,6.26,broken clouds
642,Touros,BR,-5.1989,-35.4608,80.24,75,60,6.8,broken clouds
643,Pacifica,US,37.6138,-122.4869,71.62,71,20,7.0,few clouds
644,Suntar,RU,62.1444,117.6319,-19.62,100,100,0.94,overcast clouds
645,Zhigalovo,RU,54.8097,105.1578,-8.37,100,99,1.34,overcast clouds
646,Veracruz,MX,19.3333,-96.6667,58.23,55,100,4.85,overcast clouds
647,Bathsheba,BB,13.2167,-59.5167,83.01,57,20,25.32,few clouds
648,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,75.22,97,100,3.44,moderate rain
649,Gisborne,NZ,-38.6533,178.0042,63.88,90,100,18.37,overcast clouds
650,French Harbor,HN,16.35,-86.4333,86.07,85,20,6.91,few clouds
651,Sept-Iles,CA,50.2001,-66.3821,24.06,92,100,12.66,overcast clouds
652,Kaduna,NG,10.5222,7.4383,80.42,16,100,8.3,overcast clouds
653,Villanueva De La Serena,ES,38.9766,-5.7974,51.19,93,100,11.59,light rain
654,Luwuk,ID,-0.9516,122.7875,77.22,88,97,2.71,overcast clouds
655,Sakaiminato,JP,35.55,133.2333,53.58,87,75,4.61,broken clouds
656,Marawi,PH,7.9986,124.2928,68.76,94,98,1.57,overcast clouds
657,Gat,IL,31.61,34.7642,47.39,100,3,2.46,clear sky
658,Nakamura,JP,32.9833,132.9333,53.33,96,100,1.9,overcast clouds
659,Vao,NC,-22.6667,167.4833,79.07,72,88,11.77,overcast clouds
660,Saryozek,KZ,44.3583,77.9753,44.33,76,100,7.92,overcast clouds
661,Taitung,TW,22.7583,121.1444,69.08,77,61,4.47,broken clouds
662,Bismarck,US,46.8083,-100.7837,52.66,43,0,21.85,clear sky
663,Itoman,JP,26.1247,127.6694,66.58,77,20,4.61,few clouds
664,Sagua La Grande,CU,22.8067,-80.0756,90.03,43,7,3.36,clear sky
665,Golyshmanovo,RU,56.3979,68.3728,-14.08,100,71,5.75,broken clouds
666,Krasnoselkup,RU,65.7,82.4667,-14.24,100,79,9.66,broken clouds
667,Emerald,AU,-23.5333,148.1667,69.94,83,16,5.75,few clouds
668,Snezhnogorsk,RU,69.1933,33.2531,28.18,99,80,4.03,broken clouds
669,Beloha,MG,-25.1667,45.05,74.32,80,0,10.16,clear sky
670,Freeport,US,40.6576,-73.5832,33.96,69,100,39.12,overcast clouds
671,Malakal,SS,9.5334,31.6605,91.15,16,65,9.64,broken clouds
672,Fort Nelson,CA,58.8053,-122.7002,2.79,66,100,4.61,light snow
673,Posse,BR,-14.0931,-46.3694,76.64,64,99,3.6,overcast clouds
674,Tshela,CD,-4.9833,12.9333,74.46,99,100,1.5,moderate rain
675,Akdepe,TM,42.0551,59.3788,46.49,63,6,15.86,clear sky
676,Eyl,SO,7.9803,49.8164,75.76,79,88,14.54,overcast clouds
677,Cedar City,US,37.6775,-113.0619,47.37,31,0,3.44,clear sky
678,Omboue,GA,-1.5746,9.2618,79.88,84,86,5.93,overcast clouds
679,Coruripe,BR,-10.1256,-36.1756,80.01,74,100,9.08,overcast clouds
680,Jining,CN,35.405,116.5814,53.01,1,57,5.53,broken clouds
681,Kwinana,AU,-32.25,115.7667,74.23,70,100,5.86,overcast clouds
682,Pontianak,ID,-0.0333,109.3333,73.38,100,64,1.14,mist
683,Littleton,US,39.6133,-105.0166,59.52,26,20,17.27,few clouds
684,Mnogovershinnyy,RU,53.9353,139.9242,8.44,97,100,0.29,overcast clouds
685,Banda Aceh,ID,5.5577,95.3222,78.66,83,69,5.12,broken clouds
686,Yerbogachen,RU,61.2767,108.0108,-23.01,100,100,1.74,overcast clouds
687,Mildura,AU,-34.2,142.15,57.16,67,0,3.44,clear sky
688,Kamaishi,JP,39.2667,141.8833,38.61,77,99,3.27,overcast clouds
689,Christchurch,NZ,-43.5333,172.6333,62.33,68,64,5.75,broken clouds
690,Barra Do Garcas,BR,-15.89,-52.2567,84.78,70,20,2.3,few clouds
691,North Bend,US,43.4065,-124.2243,54.25,83,100,14.97,overcast clouds
692,Tobane,BW,-21.95,27.9,67.37,66,0,6.93,clear sky
693,Makakilo City,US,21.3469,-158.0858,79.12,58,75,17.27,broken clouds
694,Sisimiut,GL,66.9395,-53.6735,-1.79,98,100,10.92,light snow
695,Santiago Del Estero,AR,-27.7951,-64.2615,79.61,44,5,5.73,clear sky
696,Maldonado,UY,-34.6667,-54.9167,69.19,60,1,9.95,clear sky
